"b_muanimal1animal2noanimal_Intercept","b_muanimal1noanimal_Intercept","b_muanimal2_Intercept","b_muanimal2noanimal_Intercept","b_mubothanimals_Intercept","b_munoanimal_Intercept","b_muanimal1animal2noanimal_group_combinedNOT_and","b_muanimal1animal2noanimal_group_combinednot_OR","b_muanimal1animal2noanimal_group_combinedNOT_or","b_muanimal1noanimal_group_combinedNOT_and","b_muanimal1noanimal_group_combinednot_OR","b_muanimal1noanimal_group_combinedNOT_or","b_muanimal2_group_combinedNOT_and","b_muanimal2_group_combinednot_OR","b_muanimal2_group_combinedNOT_or","b_muanimal2noanimal_group_combinedNOT_and","b_muanimal2noanimal_group_combinednot_OR","b_muanimal2noanimal_group_combinedNOT_or","b_mubothanimals_group_combinedNOT_and","b_mubothanimals_group_combinednot_OR","b_mubothanimals_group_combinedNOT_or","b_munoanimal_group_combinedNOT_and","b_munoanimal_group_combinednot_OR","b_munoanimal_group_combinedNOT_or","Intercept_muanimal1animal2noanimal","Intercept_muanimal1noanimal","Intercept_muanimal2","Intercept_muanimal2noanimal","Intercept_mubothanimals","Intercept_munoanimal","lprior","lp__"
4.45819730656008,-107.354531493653,1.13802845415591,-1.22787404581538,1.19481258682119,4.16557832695882,6.21910210649921,-151.561606562322,146.758931265303,98.429204290454,64.1311113773511,272.613554413118,-106.140946293168,4.56662921489015,101.047269782292,8.72802727451073,8.15918478742265,164.69137993159,6.89331123394992,-187.386454030763,163.402387351065,7.3089886918331,6.2623228839382,165.312132308484,4.7932489266757,1.65589079036344,1.36118557004957,44.3656481392423,-3.12244024287742,49.0866815183401,-33.4556405105251,-355.698216711564
4.09247240912828,-33.0146513575237,2.2424371656036,-0.00868714631652523,-0.1793666176026,4.16892663941793,1.38559328429249,-106.855428835891,71.3272340476271,-50.729559567386,7.41062505726751,178.849815309632,-76.5141297594995,-1.72906123490239,62.1536600710444,1.7636402404719,0.678269650398587,142.941285196779,3.00338218633904,-154.434267636255,144.396096139757,2.17207163438284,1.00310296697423,144.787744430396,-4.49071253587064,1.20828204123972,-1.54382980086982,36.5138454879657,-1.95696320201884,41.3382628395757,-31.3274279851328,-355.293601758596
3.8069525506917,-31.4465279628877,1.95380393621309,-0.581517965465572,-0.521004205479162,3.53683226761085,12.2143317951881,-80.961387991445,32.4733835406249,-29.611861776051,-31.0346062222028,185.575033068685,-72.1429664067331,-1.39380443241161,64.5132070037501,13.0165153966304,1.01980342215201,155.208639119245,14.037835159421,-168.819910869563,154.139464520696,12.5188429429792,1.027673551209,155.17810591481,-5.34795458822819,0.0417609552309558,-0.0717381785201009,41.8987343961942,-0.729492226812045,45.8880143035637,-31.9725989576059,-354.96162290148
3.77333278259245,-39.9172246100276,1.39135477676377,0.327172542730278,-0.366748660384698,3.62682520644666,6.21866721926507,-132.435431663567,105.917298322317,12.8315049934173,-2.38965666469769,149.604588923561,-115.728123372677,-0.450022116630426,90.7946256277199,6.10638251613159,1.09237910984426,109.313576445669,8.25148434509752,-102.701782260846,111.193062183616,7.24096875085323,1.64937946599399,110.179065598289,-1.34786864577649,0.252461450031546,-4.59871512690925,29.5811724517996,3.81233286639904,33.5195054991915,-30.3006517571427,-355.125866737868
3.10235791694849,-47.679967706883,0.507238091907983,-1.71339625586568,-1.28954027278431,2.7696915786036,12.8297435146793,-45.7569933498479,29.3190706942088,33.5923302850999,19.5627727853177,146.487673399534,-12.4323359047064,0.741088202313699,29.2408592544434,13.9128565859139,3.53233836991133,100.661460114642,15.6326042581594,-114.750112027408,96.3720173273098,13.7104763391133,2.91700461060713,100.260478125401,2.15279952804845,2.36899679884997,4.95833759712913,27.9150334717695,-2.03173252539257,32.0925942730592,-30.0920353800331,-351.424033262736
2.88133463918365,-34.2817394251679,0.515241940478697,-0.354613486877959,-1.17473841854489,2.69515857122303,14.211192045431,-40.4178561639701,-0.270423517998041,-31.1519587437187,20.1336013109962,156.394001976282,-82.7780298938462,-0.342778035826032,80.622821988009,14.4528276038498,2.24669679984551,120.803011636875,16.5466505154,-129.308567993067,121.933450720126,15.0676777487375,2.89618451379575,122.619004375367,-3.81880862643014,2.34916610083091,0.164920614747041,34.145344219785,1.07423425371305,37.9670088897951,-30.2944875798158,-350.938564928982
4.38103081571239,-38.9754906339023,1.50468741739853,-0.75481216287843,0.00832330310849327,4.22101995915305,14.0011243317721,-6.03273584486061,-22.9390416501322,-5.21288508837851,16.8718727641296,161.980623316777,-103.319457240538,-2.45889429826158,95.9301863589166,16.0353806092233,2.16318519239323,122.397911081238,16.4667243231227,-121.111817693056,120.65994910808,14.8234577914768,0.406333323317061,122.54677995154,0.572655232552169,4.67001593068045,-0.623597109404509,34.5172159296001,3.9769914975402,38.7885890451951,-31.4748828895344,-351.040819358444
5.01679061703245,-34.7854520046768,2.62736596299882,-0.110598540985578,0.824399023251311,4.58125891917584,30.3111448290171,-32.5738273749385,-7.12822768024471,2.52661828506895,-9.0928636492232,155.475674193891,-89.8103858866173,-3.64274921007802,88.1452063008853,31.4488465380297,2.4305492715819,118.470243142727,30.9573405760087,-132.928756701962,120.203699637082,31.1225987109209,0.699359362465699,120.510618179533,2.55572056077961,2.6205129666639,1.59458782631831,38.0628489460744,5.30166509614471,42.7515122533738,-32.7110962570012,-353.124867094013
6.13249215302783,-81.3441384252076,4.04022060442939,3.47887883812621,2.66386505764627,6.01283496970812,17.2164078765797,-161.389777115865,117.691229334535,70.0500344278414,33.2450588209414,241.009973007497,-61.5507447276755,-2.12840644276679,50.177921222234,17.293976847656,-1.20125983421589,156.286757521816,17.7120320355388,-197.507467885182,157.677442530958,17.8263468025451,0.0189734174788294,159.0293122524,-0.578988251437533,4.9299987097777,0.854151923062727,46.732368329907,-2.95275648653108,50.393977645183,-33.4054103841233,-356.91143593829
5.13159097640978,-52.5259037204524,2.5678816294611,-2.99188778924152,2.19915868254579,4.6854917194938,1.61413818959773,-131.933565085066,112.579273782655,20.361410372369,-71.6048200793821,235.786116342165,-68.2997976019383,-6.98547308973744,61.0333102361378,6.49217417951897,3.16847837398984,186.161713410421,2.09843328018032,-177.729157677076,181.533823918741,2.61265766749547,-0.602519696578423,182.557276569801,0.668858575570355,-6.22660192057287,-0.784202915139939,46.1879623719484,3.67531958994351,51.0504613439036,-34.3110210955058,-358.704696433091
3.59770831002986,-63.3052304342258,1.26817691966626,0.538831734157299,-0.107019148702468,3.05266964891129,4.34745361605372,-50.3932160727143,31.9205674271621,-11.1195749137496,57.8650250226765,209.400600880744,-62.4201700826761,-3.95111426523744,39.3773312037183,4.41418786057022,0.655006187803745,146.773153580883,4.42407683909664,-171.03774119598,147.011562772486,5.32143730924554,2.83507314256012,148.652662080595,0.0340999990468024,1.09032534178444,-5.30511057022306,38.6753874605685,-5.04699132849792,42.4341319692491,-33.1090968026432,-355.189174251749
4.63303837419503,-63.8628990576682,2.26340660458872,-1.7283004354277,0.00489890223334788,4.34233303753065,6.8619481305477,-51.8317508927923,21.7540675463474,18.5587709275555,8.87335244409372,208.918688044087,-55.9023838940214,-5.18230793263453,41.7791695031593,9.81669568468003,3.44248042949845,146.721162097153,8.15918348651818,-136.840716552032,144.509573568661,7.53173478040579,0.415823023750451,145.497535368894,-1.22304902722153,-4.5404465107581,-2.39994947704687,38.4348776890787,3.9544595529854,42.8711446060344,-32.8381654800972,-353.269473738119
5.4130544020553,-66.4822682515746,3.05681432892945,-1.58616082523657,1.50316157989851,5.01303088544277,3.70938364564611,-45.0893593356586,20.1497488867715,18.0448418838817,16.0070130887507,212.756463017062,-56.7807533746875,-4.66765997411995,39.0970782073964,5.75748493947803,3.35961238862902,147.948409682438,5.1726677571466,-142.781727593794,144.178224089396,4.47865997278758,0.308998486397825,145.69921750846,0.0663998161634447,-4.53057978476322,-2.36887874387169,37.858246346795,3.13637649178789,42.808799855629,-32.2334781714631,-353.713916859237
4.46846974768488,-59.904246706857,2.41593425149389,-0.392218690233115,0.942979163274482,4.27031872682146,6.36869201031102,-65.3489228043491,46.91088456022,3.82374089842345,22.3452552627809,218.85253077136,-58.9100911092639,-3.6465920335595,56.1541921858081,6.8579589813478,2.07340991439198,161.11736785476,7.24216307189123,-165.113327760747,159.283928999375,6.8987038925185,1.10541970488817,160.626470618454,1.41463504233589,1.64614116263691,1.00462192095156,42.3106198267053,1.27368321760287,46.6167035251365,-30.9079241586514,-351.388277870713
3.78285946490605,-9.120758691495,1.2861496081161,0.521302936615744,0.99715356313175,3.10326865551466,14.3010325656829,-100.898223762391,73.2097459675458,-3.96405802871644,-57.4293741900173,91.6526201305303,-69.999248147949,0.157275869104313,59.4287445121915,13.4669404783994,1.21396117655201,80.9413895356593,14.242242239996,-102.738896063332,81.3898093192246,15.5589202596632,3.22828136974187,84.5896968096323,0.371270102250061,-1.50466773198591,-1.09573593409843,24.5018888623022,-0.836198463830847,29.0252400547379,-26.5915032523373,-347.284149705225
3.65218422853503,-13.9606913857034,0.0503331618670115,0.355715617004009,0.021335846774944,3.1404512653757,17.4659948467603,-104.710012655868,76.7599794998293,7.31175267571933,-39.5580996750576,98.6441197087377,-43.0934861607687,1.77191706061661,45.1519027555985,16.9116070867836,0.155963502839742,82.1490130350667,17.6150871995755,-121.885313574521,83.47863147779,18.7955176758924,1.82496476556654,86.1401489811467,0.959491203266552,2.69767109513153,1.15709534049096,25.2278501723305,-5.2616949890248,29.9017639589085,-29.0848056379498,-353.262307141373
3.27643550712708,-1.71418963001414,0.638594109072984,0.523766859008685,-0.206245730093529,2.94876028456133,3.25400782925401,-79.6202117344867,55.1734795149626,-18.7979986789154,-40.6140490855187,74.703233301304,-25.4021922465153,0.376105054550728,23.1406629503505,2.61555175406108,-0.0859377869005329,72.0476244399646,3.86706139846677,-99.4227265479183,74.9274441277039,4.24652876135325,2.51886309759952,75.5150010293232,-2.05927081481435,2.19079165623094,0.24996889676296,19.2530041413548,-5.40217081561963,23.6079996073732,-27.1676850427615,-348.373354584512
3.49802997225615,-17.2739401733319,0.651302879157288,0.433668602222799,0.00863924598430255,3.22046210896337,11.3323296183343,-85.3292261677187,57.9411203211391,-36.6966668330317,18.3136930094963,98.0603360547964,-21.4793826273671,0.16160603769759,25.7558811664108,11.5470814138798,0.991207894333659,78.971383222137,11.8437084000983,-101.277164497773,82.0380551657853,12.5776370373301,2.09709007687583,82.5632373561622,-0.574048911284004,2.86843448052938,1.83836226234979,23.3873649451454,-1.88917910675204,27.609975335899,-27.2182286621421,-349.869756171575
3.68742066282705,-19.94142494081,0.243716517493304,-1.84943048811714,-0.121705679989931,3.29799217473758,9.14318339590899,-118.757754000139,78.2052050586521,-4.14416557888504,-55.4426018733409,138.040484593898,2.65803260583681,-1.04224340066084,-9.38995198252904,12.0682656324063,3.47615547233388,120.073122999843,11.1562867521098,-115.984633579055,118.743136230114,10.4361667695153,1.99136070688322,119.407263936715,-4.23501015564613,-0.215552407462334,-1.71849534484277,32.1848996365439,3.33709806703039,36.3873495925399,-30.6774356278429,-350.912463810511
3.68767397988204,-5.72298220306134,0.849163995610068,-1.49736058394344,-2.08674880135178,2.9902964136157,38.0198600352314,-124.670096595449,17.7253704327568,-24.8772486348518,-5.37076279162657,50.1213896468203,34.8525230497952,-1.60473180499671,-27.9491593893761,41.2487049062486,1.97645260564581,47.0304960699135,41.2632886911185,-101.722931923541,48.0163603053554,39.5802695449688,2.29920451287167,47.731232297703,-13.7575012951424,-0.646330225974267,2.06371966095977,21.0417526948818,-5.35143727110437,25.3729520488612,-32.1601052068828,-356.802789857888
3.51820547740816,-2.38010469483187,0.557392308784924,-1.02742661865517,0.841380043695902,3.04658711297406,42.9816432395622,-132.525472413018,24.3155431315884,-29.3352278618411,-12.2074164057156,51.3146949232965,11.7618004213295,-1.78260896874691,-2.62078588682015,43.2919341480714,2.53395026060404,41.8750518656313,43.5165816273914,-105.35669548451,44.622485131296,44.105859484319,2.3983208475959,49.9731870992481,-13.014803220681,0.173459884874402,2.36683491183636,20.8629529003563,-3.63044151765795,27.1393733704377,-31.4714556401326,-357.920451437759
3.03200919059612,-37.289321155067,0.538033247748631,-2.90788887276888,-0.628220368209141,2.48533107498206,46.1372649995084,-112.669953360575,-0.711286844228027,70.9178599729722,17.1993227994432,56.8995348597277,36.1573375410724,2.21352743197311,-43.185207934582,49.0324413999531,4.32271124016958,19.4819797463217,46.0044964116193,-43.7174912571439,16.7475777048267,47.2996525417602,3.47880986671165,22.1706767119855,-14.0180256683539,-1.09054071138944,-0.792730771200475,15.2286353737416,4.00021922320138,20.6558027047728,-29.328769030059,-355.055841795923
3.46862653380666,-16.1838503346184,0.245529033439715,-0.794436802817156,1.00048750499118,2.98439428567369,26.6503487047609,-75.1692854748094,-43.4664509806701,22.6584729758146,-25.4532172400457,61.9995620139264,10.3603287463355,-1.54671003544584,-16.792756508285,27.8906101928223,2.464373727629,45.9438263854633,26.1968681379378,-90.7923208693032,44.8671471408738,27.6753153123967,1.53601551930032,47.465468522037,-19.7325608364066,-1.38417576761224,-1.7939874273676,18.2826826703848,-4.044134898442,22.1572071373241,-31.9053518626889,-352.062822034464
2.20606703525893,-65.8610262991013,-0.411113521037711,-2.22615402199695,-1.56340356551798,1.65871701841571,11.7763933746065,-58.0459759951073,-36.0984604522632,54.046430562854,64.8541048219312,148.892489458266,9.98898582093786,1.59745715377703,-27.8095566681475,12.7880818893804,3.57113060947805,85.2800784869892,12.393750620783,-21.944188425999,81.9063593000841,12.604683206681,3.77286523073309,85.5505699317787,-18.5288730780808,1.24259324081823,-4.52073667959175,23.2685151305967,16.5749561044797,27.2265702662642,-38.7566097446737,-361.345019973186
4.24940993667619,-36.1110391793804,2.29708699911148,-2.28282263628122,0.829901882677246,3.80227262348381,28.0810706643028,-117.186442513044,21.4178676371027,31.8685378070974,20.6451587115652,86.59484367769,-26.300454900577,0.397710393091305,7.97590513972358,31.2246111395978,5.13122848789355,53.5488982050925,27.4899548817567,-46.1752307879752,51.097326842944,29.0102559485836,3.66213952450628,53.1228608571011,-12.851574607837,-1.26590692839433,-2.11903527117858,20.201702409964,8.88153962261914,25.2616829042736,-33.326247331959,-356.543666536922
5.26195549009207,-43.8135404370402,2.57522525392308,-4.46368431226847,1.19777746125667,4.91434837798413,6.27993766209856,-36.0154083800399,-27.7077770041017,49.9953556931054,33.9755879948608,78.4091577063918,-29.1809793543953,-0.798577397848383,8.91006255024871,12.9253167244779,6.34951121971483,38.7628667331518,6.74534893680131,-77.3341040149193,31.5565519435409,7.20942429418285,1.61679598822429,33.4594634543552,-9.19205964161756,-3.18200861498413,-2.62085878559192,10.0753501402487,-8.63190623733657,15.5147398552471,-28.5828857007069,-351.561636375761
4.92825633721613,-58.4932124777109,2.13277263236511,-0.353935907547474,-1.40950050522373,4.4845232562914,24.3499991620297,-70.3596847270315,16.4905686459355,59.4778226703567,56.5882890704276,88.3260859128955,-12.4687624876839,-2.60477136196573,14.9853496591286,24.7309742259264,2.69349352317753,29.6345097641251,27.3336976522342,-45.3230374356973,29.857119652658,25.2438608968486,1.89334982808371,29.5873908772266,-2.57018174684419,-7.33764463397344,2.15238719919462,13.8996397683864,1.48078355687805,18.6523666709147,-26.2736088389785,-348.376747098527
4.35689315200369,-8.00756936262807,0.632924512548411,1.10771759521309,2.20592718652636,3.6951421054592,5.47055664447964,-18.4498172977083,-9.72913373866105,10.34444584127,-34.6788040931581,8.35194047140685,-6.44264773678162,-0.388502993424638,-6.15075287394509,3.83787463156408,1.14652392051063,-0.62636546735385,4.8663188415151,-15.869596564801,-1.02475332996274,6.97888110182316,2.38998581530347,2.47237096844596,-1.36706040255647,-12.0579069819827,-2.60727690311179,2.18984358088311,-0.832493744244714,6.64694766765726,-19.6006993702194,-349.289565913973
3.52001084918574,-21.1547018781819,0.0615919101892262,-2.07062030360022,0.392444371091555,3.2977990791493,1.66005376719497,-14.2020189192766,-23.4907041752149,-15.7335649295808,13.7884232057389,41.603881247465,-4.83123372265585,1.59976994724322,-14.2313361020961,4.3533268175629,4.21441208810943,21.8811251076859,2.42684772243636,-14.8809212581765,17.9466713577552,2.43668927932273,3.30530363333602,24.0637389135491,-5.5389849743132,-11.137485699953,-4.30986121239202,5.56526403202559,1.76436393199168,10.778513309254,-25.0839529779371,-351.885812703917
3.87292861260902,-8.01531546254365,1.19892817756654,-0.346265249124313,-2.81114971142488,3.61939525063753,9.18176235551458,-16.2223951339718,-4.24653878215062,-5.21416087637419,-11.5138051398258,22.8413830774921,-25.5969150358228,1.06475036955196,3.93299046758825,11.401077411939,2.24382264408687,17.3912076547437,13.2193850934602,-33.1640477083416,22.532629111473,10.2969112559094,3.43505273944535,19.6848689851478,1.00619618580465,-6.46181314940031,-3.89099192248496,7.41355719943778,-2.20519292029958,11.9810889266234,-22.6507335702695,-355.192670863804
4.84824126308981,-6.66307693962142,0.313346026587705,1.12956381599416,-0.374780949884712,4.33706755657893,35.0955191509833,-16.2575784973482,-22.021571991776,23.080495833681,-13.8857690140804,7.8426474764029,4.74032296407115,0.267677315284492,-11.4639067690074,33.6273202710993,1.58541267887749,-1.3336838282098,37.4310455783082,-43.7080249018724,3.07385691654939,36.3734980909361,1.75549982131768,1.71593160575588,3.9307609632186,-2.45965122315044,-1.32462151005535,9.52923337666894,-1.30498271237857,14.2265021152382,-22.0829904307923,-352.183718266328
4.4851674986574,-12.7573780017853,1.38716561498168,-2.70963934799042,0.967206663966395,4.22861673373971,29.4187927826359,-39.7903185788404,24.0465200344345,-2.20722013478311,13.3975536582068,45.146078475524,-2.14330104500867,-1.13693015245002,0.370319392647075,30.3126935417263,3.40765612918806,34.9703098862276,30.171111525112,-61.4609279621548,32.4219956649358,30.1129377206223,1.66555671064105,33.8135638188779,7.82254027951036,1.40489375719578,0.663212233689004,14.4477702776174,1.15059805615018,20.6081525161182,-26.1048660834082,-351.859041493584
3.77046920012559,-2.98093284927138,1.16936432804337,-2.37760715098003,-0.623096584331016,3.37060659276959,39.0361083944449,-3.93365923185461,-18.8766987034222,18.5511643921688,-26.2716360050403,13.7045309245156,5.17781477488808,-1.4497277607752,-11.9754272021068,40.1349906499106,3.63258475071095,13.2341996251055,41.5286243766507,-46.2053808682779,9.81830281786146,39.8948292507135,1.84256526987304,12.5376759961738,7.71651669105744,-1.53954831332115,-0.920177812239499,11.8099912955179,0.529624856509603,16.87390796465,-24.5516532823957,-345.934389408697
4.06814953425928,-17.1804380985637,1.18064704528859,-0.0267287089282497,-2.13355661700803,3.77205839806012,31.7051342416795,-30.2942735374979,-16.9831678991222,21.1969516558906,12.3732984720639,38.2517382215749,-17.2529584148193,-0.791452040998254,14.7320538202896,33.5306124493708,0.101252687292181,20.4751634971475,35.3809950754964,-101.53918579005,21.5255875664739,32.701756981109,0.936823423577358,21.5818871119132,0.0492946804494602,0.79427605406218,0.406195490012964,13.4556717436225,-13.4663078102459,17.5369940991116,-26.7677272325454,-346.849280927833
4.44571027950766,-55.6152269617397,1.97132423067244,-3.06891336680211,0.953424335901683,4.07172767127214,8.00653361813805,-11.5749754208272,-21.9168297607763,43.411925950092,31.8910897523174,84.6997306313859,-3.38286165051283,-4.99640573312229,-9.17205092105512,11.3413239225469,3.3685038100257,27.7470027764415,8.76712039893079,-13.0073572309622,27.4628334211795,8.71548334254216,0.13883903567435,28.9126280119641,-1.98444684236182,-15.5589654907697,-2.42722187050429,7.56063760222137,6.75887701190562,13.5317135872554,-27.7145700308299,-349.757329772625
3.3138884075021,-19.9133459313378,0.071627230256989,-4.42074455827526,0.605491249814664,2.79718907053552,1.65061897497222,-26.238506508543,14.4048442387561,15.7838918962455,12.6343319466549,45.7545389393772,-13.6789441630218,-0.737565290182443,16.2578536933712,6.5004842553729,6.52336363100555,30.6345533463147,1.10077738541289,-87.4316759260025,23.4349036527483,2.61424378943314,2.50348163410597,27.4685098669942,0.749805104031151,-1.32985073276304,0.580102145417928,6.52692582094288,-15.2012102375338,10.9759274390466,-23.3377217121539,-345.597453394281
3.85129859981909,-7.74837749728153,1.12316908732951,-6.46641393922875,-0.307682456987074,3.66171287615195,4.46548946962247,-26.7597766310733,5.2594902557575,-1.08510537735548,0.966702201841192,25.6243934956817,-0.568699532789077,-1.05601143488876,6.57068213714284,10.7319800178247,6.76897324136168,23.3352848821348,6.75636011694831,-71.3739608989828,16.3173477015213,5.36144337408185,1.47968170700291,18.401033337642,-0.443760888946799,-1.33620202193844,2.36778060238031,3.75799437092623,-12.4660588092666,9.98600245079324,-21.4963896062103,-345.04163398962
3.60665046990074,-1.10527069612974,0.784801248340425,0.707888387525561,-1.02891016598275,3.04884159946312,16.6242757459811,-21.7758712847081,-7.65069930626357,-0.963010653156841,-4.44116941515067,5.4755184157671,-1.2109502171973,0.218741535265059,-33.2863931483322,15.2065579909966,0.319069741931194,2.20489834483843,19.1411905798713,-97.1395560314987,4.0147401360182,17.8973327725915,3.05262853967691,5.57943062041897,0.334300757604997,-1.08412032188309,-7.82385599471698,5.11185119436466,-19.6818853393514,9.65456040073268,-26.0077816255128,-348.130199381463
